target,source,status,count,phase,source_score,target_score,tp1,tp2,tp3,favTopic_target,sp1,sp2,sp3,favTopic_source
2305468748,213405395,YES,2,3,0.0114766795446,0.00594792150711,0,0,1,holiday+home,0,1,0,holiday+home
2329507819,213405395,YES,2,3,0.0114766795446,0.0,0,0,0,holiday+xmas+newyear,0,1,0,holiday+home
2427263750,213405395,YES,2,3,0.0114766795446,0.0,0,0,0,holiday+home,0,1,0,holiday+home
2555217416,213405395,YES,6,3,0.0114766795446,0.0,0,0,0,holiday+gift,0,1,0,holiday+home
2915031318,213405395,YES,2,3,0.0114766795446,0.0,0,0,0,holiday+home,0,1,0,holiday+home
2937924029,213405395,YES,6,3,0.0114766795446,0.0,0,0,0,holiday+gift,0,1,0,holiday+home
2975842495,213405395,YES,1,3,0.0114766795446,3.67994322747e-05,0,0,1,holiday+xmas+newyear,0,1,0,holiday+home
3148349701,213405395,YES,2,3,0.0114766795446,0.0,0,0,0,holiday+gift,0,1,0,holiday+home
4471175473,213405395,YES,8,3,0.0114766795446,0.0,0,0,0,holiday+gift,0,1,0,holiday+home
2875700721,18809624,YES,8,3,0.00799839874737,0.00187590683987,0,1,1,holiday+xmas+newyear,0,1,0,holiday+home
18809624,818155,YES,2,3,0.005676045438,0.00799839874737,0,1,0,holiday+home,0,0,0,holiday+xmas+newyear
18809624,123060735,Follower of Secondary_User,2,3,0.00313226680649,0.00799839874737,0,1,0,holiday+home,0,0,0,holiday+xmas+newyear
601155306,3222822031,Follower of Secondary_User,2,3,0.00309089101028,0.0,0,0,0,holiday+home,0,0,0,holiday+home
3607433660,172758851,YES,2,3,0.00238371115702,0.0,0,0,0,holiday+home,0,0,0,holiday+home
3145249974,9054152,Follower of Secondary_User,2,3,0.00080559594193,0.0,0,0,0,food+cook,0,0,0,holiday+home
15568852,20253942,YES,2,3,0.0,0.00377196650658,0,0,1,holiday+xmas+newyear,0,0,0,holiday+home
15682352,483195215,YES,2,3,0.0,0.0,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
35075210,483195215,YES,8,3,0.0,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
80365316,483195215,YES,2,3,0.0,0.0,0,0,0,food,0,0,0,holiday+xmas+newyear
310080433,22981009,YES,4,3,0.0,0.0,0,0,0,holiday+home,0,0,0,holiday+home
315098670,483195215,YES,2,3,0.0,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
577256073,483195215,YES,2,3,0.0,0.0,0,0,0,food,0,0,0,holiday+xmas+newyear
1093948830,7121092,YES,1,3,0.0,0.00248636569462,0,1,0,holiday+xmas+newyear,0,0,0,holiday+home
2647564096,483195215,YES,6,3,0.0,0.00108248778666,0,1,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
2821444360,483195215,YES,1,3,0.0,0.00019719074145,0,1,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
2915031318,7121092,YES,4,3,0.0,0.0,0,0,0,holiday+home,0,0,0,holiday+home
2915031318,873828446,YES,10,3,0.0,0.0,0,0,0,holiday+home,0,0,0,food
3099848394,483195215,YES,2,3,0.0,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
3256043222,23241541,YES,2,3,0.0,0.0,0,0,0,holiday+home,0,0,0,holiday+home
3270537818,483195215,YES,2,3,0.0,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
3886400655,7121092,YES,4,3,0.0,0.0,0,0,0,holiday+home,0,0,0,holiday+home
3886400655,483195215,YES,4,3,0.0,0.0,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
